stream_id,user_id,user_name,game_id,stream_type,title,viewer_count,started_at,language
37538612688,76508554,Anomaly,516575,live,24/7 DROPS STREAM ✔️VOD HIGHLIGHT REEL w/ GLOBAL ELITES [DROPS ENABLED],97907,2020-04-14T14:53:53Z,en
37556068992,36769016,TimTheTatman,516575,live,drops here (im fat) @timthetatman on all socials,63687,2020-04-15T14:07:14Z,en
37554117424,110690086,Myth,516575,live,DROPS ENABLED :D - NOT A RERUN ANDY CLICK ME,54059,2020-04-15T10:10:50Z,en
37541802960,27121969,ONSCREEN,516575,live,🔴DROPS ON🔴 LIVE - NOT A VOD! UK CS VETERAN 🔸 24/7 Streaming while drops last!(VOD only when I sleep) - Follow @onscreenlol for banter.,44622,2020-04-14T18:50:48Z,en
37557947808,121203480,Yassuo,516575,live,🔴 DROPS ENABLED 🔴 LIVE -  @Yassuo ON TWITTER/IG/SOCIALS,42841,2020-04-15T16:50:41Z,en
1195159633,70298660,Skyyart,516575,live,"SKYYART ⚡DROP VALORANT, INTERVIEW valorant",22224,2020-04-15T09:30:03Z,fr
1186380337,36717908,IzakOOO,516575,live,🎁VALORANT BETA DROP🎁 NA ŻYWO STREAM! JAZDAAA!,21085,2020-04-14T11:39:08Z,pl
1195267569,20632757,gamelifeow,516575,live,"[Drops включены] Выбивай ключ, пока тренируемся на ЗБТ перед ранкедом (день 9)",16990,2020-04-15T09:52:56Z,ru
1197916065,61597675,IrmanPlay,516575,live,DROPS - ПОЛУЧИ ДОСТУП ТУТ ► Сегодня будет жарко! ► Голосовой чат для совместной игры https://bit.ly/SforyDiscord,16240,2020-04-15T15:47:23Z,ru
37552544320,14408894,CDNThe3rd,516575,live,Better Drops ✔ | 120+Hrs Exp ✔ | Entertainment ✔ | ADDICTED ✔ | All Socials: CDNThe3rd | [+],14941,2020-04-15T06:16:10Z,en
1197518241,64342766,Trymacs,516575,live,"ERSTES VALORANT Pro Player Show Match ab 18 Uhr! Wir suchen das Beste Team Deutschlands!
!prime",14606,2020-04-15T15:04:40Z,de
1196449217,96116107,Mixwell,516575,live,Mixwell - Team Culebrillas - VALORANT and BETA DROPS. Sorteo CAMISETAS FIRMADAS | !Sorteo,13295,2020-04-15T13:02:06Z,es
1196351809,22484632,forsen,516575,live,"@forsen, [DROPS ENABLED] Cheese, exploits and missed sniper shots.",12238,2020-04-15T12:50:35Z,en
37553756240,23735582,Sacriel,516575,live,[DROPS ENABLED] VALORANT WITH THE LADS!,9822,2020-04-15T09:14:56Z,en
37556268080,24991333,imaqtpie,516575,live,gamer with drops lf squad :],9394,2020-04-15T14:26:55Z,en
37556092384,38499199,POW3Rtv,516575,live,[DROPS ON] PATCH VALORANT  | !settingsvalorant !beta !setup !prime,8389,2020-04-15T14:09:29Z,it
37555874704,26991127,Hiko,516575,live,Drops Enabled! 100T Invitiational Champs! Breach main plays VALORANT!  | @Hiko on Twitter,8255,2020-04-15T13:48:27Z,en
37557432320,79442833,Mithrain,516575,live,🔥 VALORANT DROP AÇIK 🔥 | instagram.com/cemkarakoc,7455,2020-04-15T16:09:44Z,tr
1185825185,31453284,CzechCloud,516575,live,MÍŘÍM NA HLAVU HARRY // DROPY JEDOU // !GIVEAWAY,6665,2020-04-14T09:52:28Z,cs
37541033344,3481156,Valkia,516575,live,[Drops ALL DAY]  🔸 Valorant Closed BETA  🔸 !sub @officialvalkia ,6662,2020-04-14T18:01:48Z,en
1195029297,32951395,MoraisHD,516575,live,VALORANT DROPS ACTIVE!!! +++ 9 euros caralho! +++ !emotes,6604,2020-04-15T09:00:06Z,pt
1197980865,68124914,blackelespanolito,516575,live,[DROPS DE BETAS ACTIVOS] TARDE Y NOCHE DE DISPAROS EN VALORANT,6516,2020-04-15T15:54:05Z,es
37551197424,71190292,Trainwreckstv,516575,live,🔴LUCKIEST DROPS ENABLED🔴 LONG STREAM | !twitter | !podcast,6308,2020-04-15T04:10:07Z,en
37544028928,27186524,Mazarin1k,516575,live,"DROPy! 24/7 STREAM - Kazda prohra = 5 subu do chatu, dnes neprohravam!👉 !challenge (hry se suby) 👉 !news 👉 !valorant 👉 Svátek má Anastázie.",6034,2020-04-14T21:04:35Z,cs
1196913825,133928858,Leviathan,516575,live,• VALORANT DROPS ENABLED 💥| !redes✨,6033,2020-04-15T13:58:10Z,es
1195578609,41314239,dafran,516575,live,[DROPS] ATL Dafran - SOVA GOD,5908,2020-04-15T10:52:52Z,en
1195899201,38446500,G4G_REVENANT,516575,live,REVENANT | DROPS ACTIVADOS POR FIN LETS GOOOO!! Aquí solo damos betas a los más guapos,5403,2020-04-15T11:46:59Z,es
1185261473,49335974,LotharHS,516575,live,🔴DROPY 24/7🔴Powtorka z live'a dzisiejszego,5338,2020-04-14T07:10:12Z,pl
1185739825,24943033,nookyyy,516575,live,✅ DROPS ON ✅ Alles andere ist Bahnhof - RERUN - STREAM 24/7 WHILE DROPS ARE ENABLED,5280,2020-04-14T09:32:32Z,de
1186773073,29468517,PAGO3,516575,live,DROP VALORANT 😎 STREAMA POWTÓREK,5222,2020-04-14T12:37:32Z,pl
37539735792,45143025,POACH,516575,live,DROPS ENABLED! LONG STREAM (rerun) - @poach !fragmovie !socials !vid,5022,2020-04-14T16:29:35Z,en
37555333104,25093116,fl0m,516575,live,"DROPS ENABLED | PLAYING W/ TIM, HIKO, JFISHER & MYTH @fl0mtv",4967,2020-04-15T12:50:41Z,en
1196364513,85956078,Pengu,516575,live,"!prime More Valorant gameplay. ( drops on ALL streams now ) 
new emotes!",4785,2020-04-15T12:52:16Z,en
1196711217,43102846,Shaunz,516575,live,SHAUNZ - Echauffement puis à 20h Showmatch Valorant O'Gaming,4596,2020-04-15T13:34:02Z,fr
37554107280,63142572,CyanidePlaysGames,516575,live,BETA DROPS ENABLED! 1080p60fps Valorant Stream!,4457,2020-04-15T10:09:21Z,en
37554352480,94186421,Fragstube,516575,live,"🔴[GER|ENG] ✅ 24/7 DROPS AKTIV ✅ LIVE, HEIß und WILD! ABFAHRT! | !WIN | !Instagram/Twitter: @Fragstube",4179,2020-04-15T10:46:39Z,de
1196880577,73381100,aSmoogl,516575,live,[DROPS AN] Ich muss suchten | !twitchdrops !freesub !dropnews !dropsregeln,4087,2020-04-15T13:54:32Z,de
1195245745,131106995,kaquka,516575,live,🎁 DROPS AQUÍ 🎁!youtube !faqval !latam !info !personajes !specs,3918,2020-04-15T09:48:05Z,es
37552935152,30264374,Terenas,516575,live,"E TU PRENDI UN DROP, E TU PRENDI UN DROP E TUTTI PRENDONO UN DROP! - MARATONA 365 GIORNI: 358/365 !valorant ",3689,2020-04-15T07:09:56Z,it
1196999473,27686136,SivHD,516575,live,Valorant KEYS for EVERYONE finally. SivHD with LUCKY CHARMS FULL OVERDRIVE,3207,2020-04-15T14:07:16Z,en
1198467553,18887776,MoMaN,516575,live,🔴DROPS BETA VALORANT ACTIF SUR TOUS LES STREAMS🔴 On s'éclate sur le jeu! #J9 ♥ [Lis les infos : sauve un modo! --> Lisez les commandes! ],3152,2020-04-15T16:40:18Z,fr
1194555505,39154778,Recrent,516575,live,DROPS включили Pog,3125,2020-04-15T06:40:46Z,ru
37546172624,73615346,HOUNGOUNGAGNE,516575,live,✅24/7 DROPS STREAM ✅ BETA Drops ENABLED!!!! !video !drop !key More info below!,3039,2020-04-14T23:17:13Z,en
37553536704,84946492,Ruben,516575,live,Van drop anya | !valorant | !giveaway | free 5k Forintos bónusz: !vegas | Ismét lehet csomagokat küldeni: https://tinyurl.com/s5q83ny,2970,2020-04-15T08:40:17Z,hu
1197847041,39393054,ScreaM,516575,live,VALORANT 1TAPS ? (DROPS ENABLED) ~ Follow instagram.com/screamdak1ng !NordVPN #STAYHOME ,2702,2020-04-15T15:39:47Z,fr
1198354545,48865821,Staiy,516575,live, gamescom ist eh overrated,2699,2020-04-15T16:29:42Z,de
1195077361,104518486,Black_CatTV,516575,live,"!drops ТУТ !РОЗЫГРЫШ - Steelseries Apex PRO, Deathadder, xtrfy m4, ГЕЙМЕРСКИЕ ОЧКИ Jett !vk !disc !youtube - Homie's Castle, playground.ru",2663,2020-04-15T09:10:45Z,ru
1195536561,39835615,AzoX360,516575,live,[FR] AZOX | DROPS ACTIVÉS VALORANT GRIND | !valorant !beta !heure,2660,2020-04-15T10:44:35Z,fr
1194816705,84907771,kekslii,516575,live,Hejo ihr KEkkkkos !drops aktiv !social,2598,2020-04-15T08:05:14Z,de
1195479153,87791915,iLame,516575,live,"DROPS ON --- UNIQUE.iLame --- ONLY V EBLO GEIMING 
",2505,2020-04-15T10:33:51Z,ru
1188402929,35744104,Brunecia,516575,live,⭐DROP VALORANT HERE!! :)⭐Najmilszy streamek na Twitchku⭐POSZĄ POSZĄ GL <3 ⭐,2501,2020-04-14T15:45:05Z,pl
37555554560,41939266,Gosu,516575,live,Gosu - [DROPS ENABLED],2457,2020-04-15T13:13:45Z,en
1198027569,47207941,pashaBiceps,516575,live,!DROPS ENABLED! valorant mix 10  subscribers games ;)  for players each team   with most frags i will send  mousepad with my sign ,2456,2020-04-15T15:58:37Z,en
1195188561,41665974,Xop0,516575,live,!DROPS ON Не играл в CS,2191,2020-04-15T09:36:03Z,ru
1192729185,31601340,immortal,516575,live,🔴100% DROP CHANCE🔴24/7 DROPS 🔴THE TRICK IS TO LEAVE THE STREAM OPEN WITH SOUND ON. THIS WAY U COUNT AS A VIEWER AND WILL GET IT,2150,2020-04-14T23:01:37Z,en
1193599121,66272442,Nikolarn,516575,live,✔️24/7 DROPS + SKINS !GIVEAWAY // We vibin'... Twitch Prime sub = INSTADROP KAPPA,2112,2020-04-15T01:38:42Z,en
1195655345,71508312,Maniac,516575,live,"[DROPS ON] 90H+ VALORANT | PLAYING BETA | CS:GO PRO | Gameplay & AMA [ENG, FR, GER]",1952,2020-04-15T11:06:02Z,fr
1195588705,31582993,yznb,516575,live,"lowkey maskin på det här spelet asså, men vi har mycket att lära. vamos. ",1937,2020-04-15T10:54:46Z,sv
37556504288,147729812,KriszhAdvice,516575,live,VALORANT: KULCS DROP ELÉRHETŐ!!!🔥   I 🔥SUPPORT A CREATOR: KRISZHADVICE #AD,1889,2020-04-15T14:50:17Z,hu
1196640001,109306231,Sixquatre,516575,live,[DROPS BETA : ON]  - Déjà 100+ heures de jeu o_O' 🎓 SALTY ACADEMY 🎓 !yt,1747,2020-04-15T13:25:17Z,fr
37554519248,38262358,Miss_Rage,516575,live,[ENG/GER] DROPS ACTIVE ✔️ trying to click heads!,1728,2020-04-15T11:08:53Z,en
1198157937,121329766,NEEXcsgo,516575,live,TOP1 DROPS VALORANT HERE! DROPS ENABLED! LIVE!! :),1680,2020-04-15T16:10:25Z,pl
1196696833,44057119,makataO,516575,live,"🔴Дропсы включены, получи доступ за просмотр стрима :)",1660,2020-04-15T13:32:16Z,ru
1196389153,65560166,Jaxstyle,516575,live,VALORANT TID! FÅ DROPS HER!😤 BILKA IRL I AFTEN! - !rabat !2000 !3500 !nyesubgoals,1637,2020-04-15T12:55:24Z,da
37552581216,5315168,blue_mx,516575,live,"~RERUN~[DROPS ACTIVOS] HOY ES EL DIA LATAM, NA Y EU !pasos",1613,2020-04-15T06:20:48Z,es
1198333457,63614185,SNAILKICKtm,516575,live,!DROPS ВКЛЮЧЕНЫ /// ВАЛЕРАнт,1591,2020-04-15T16:27:43Z,ru
37554496448,37851229,BreaK,516575,live,TSM_BreaK // Drops Enabled // 4Head ,1589,2020-04-15T11:05:48Z,en
37552797680,58952339,bLYYYPLAYS,516575,live,🎁 DROPS ENABLED 🎁 MÁR NÁLAM IS KAPHATSZ HOZZÁFÉRÉST 🔥 BLYYY.HU 🔥 !BLYYYTIPS 💡 !DC ,1503,2020-04-15T06:50:27Z,hu
1197480049,24233423,Videoyun,516575,live,[DROP AKTIF] heloooo | insta: batubozkan,1499,2020-04-15T15:01:00Z,tr
1197637377,29750090,Paoloidolo,516575,live,DROP ON Proviamo Valorant from zero to hero,1472,2020-04-15T15:17:02Z,it
1196009361,75373669,Gius,516575,live,Un Titre YES (et des DROPS),1457,2020-04-15T12:02:42Z,fr
1198352513,123922797,IamCristinini,516575,live,🔴 Tu stream de jajillas fapporito ( ͡ಥ ͜ʖ ͡ಥ) | Follow @IamCristinini,1428,2020-04-15T16:29:30Z,es
1196210785,45892995,SrtaMoore,516575,live,🎁✨DROPS ACTIVADOS ✨!drops 🎁 !heretics !pelo 💚#Yomequedoencasa ¡ 💚 !redes +18 [ESP] ,1357,2020-04-15T12:31:15Z,es
1197035457,105014242,patcutez,516575,live,✅ [DROPLAR AKTIF]✅  ☠ patküt ☠ ödüllü turnuva için !tourney !instagram !discord,1335,2020-04-15T14:11:18Z,tr
1197977857,38005233,Fesbak,516575,live,🔥🎁 DROPS DE VALORANT ACTIVADOS 🎁🔥 ENCONTRANDO MI SENS PERFECTA,1332,2020-04-15T15:53:47Z,es
37554333552,43062569,Fleeur,516575,live,[DROPS]  PT-BR/ENG - Oioioioioioioioioioi,1310,2020-04-15T10:43:45Z,pt
1195565425,41108115,CyrusTWO,516575,live,DROPS ON! // Alla mina bröder ska ha nyckel,1310,2020-04-15T10:50:24Z,sv
37556117312,224145872,JordanFisher,516575,live,DROPS HERE HAhaa,1309,2020-04-15T14:11:53Z,en
1195834097,85034121,maleK_CSGO,516575,live,DROP ACTIF 25% DE CHANCE CSGO PRO sur Valorant !prono !vidéo !Giveaway🎁,1300,2020-04-15T11:36:12Z,fr
37557946016,54706574,JoshOG,516575,live,SOOO MANY DROPS HERE!!! ~~ Hoping Internet Holds up ~~ Follow on Twitter @JoshOG,1294,2020-04-15T16:50:33Z,en
1192046657,30934420,Noizeeh,516575,live,DROPS ENABLED- VALORANT GRIND  - !drops !sens | @MethodNoizeeh ,1247,2020-04-14T21:33:05Z,en
1196448401,122854486,1mpala,516575,live,!DROPS Включены! Тренируем кифира и джет :),1204,2020-04-15T13:02:00Z,ru
1195539217,175229703,ryux,516575,live,DROPS DE BETAS ACTIVADOS!! TRYHARDEANDO VALORANT | Instagram: ryux_99,1195,2020-04-15T10:45:11Z,es
1198134529,41726922,shikai,516575,live,DROPS ON 24/7 - Vê a stream e joga Valorant!,1183,2020-04-15T16:08:10Z,pt
1195959601,49508092,Zade,516575,live,[DROP AÇIK]  :(   | !instagram !yemeksepeti,1183,2020-04-15T11:56:11Z,tr
37554305264,97222853,BatuhanBuyukakkan,516575,live,DROPLAR AÇIK! LET'S GO VALORANTTTTT GRINDD,1140,2020-04-15T10:39:30Z,tr
1198668945,21080562,MrBboy45,516575,live,"🔑 DROP ACTIF ENFIN, ON A RÉUSSIS 👨🏻  | Code Créateur: MrBboy45YT !HorsCam",1135,2020-04-15T16:58:17Z,fr
37557318560,51492033,flyinguwe87,516575,live,Drops für euch am Start!,1129,2020-04-15T16:00:53Z,de
1196613969,77955892,DonaSpock,516575,live,✔️ DROPS ON / CS aim on und die GEILE MILSCHBAUM,1111,2020-04-15T13:21:59Z,de
1196839377,36140157,TheCatacroquer,516575,live,🎁 DROPS ACTIVADOS 🎁 - VALORANT -  !discord,1084,2020-04-15T13:49:42Z,es
1196733633,112807592,ritOgaming,516575,live,[Drops Enabled] Koka progresse comme un escargot.,1008,2020-04-15T13:36:44Z,fr
37552309696,126305982,Tennp0,516575,live,FaZe Tennp0-VALORANT  :) [drops enabled] | !valorant !newvid !faq | My socials @ !socials !discord,907,2020-04-15T05:50:49Z,en
37554375744,30070692,BeastQT,516575,live,DROPS ВКЛЮЧЕНЫ,870,2020-04-15T10:49:59Z,ru
1196894849,36021079,DriDG7,516575,live,BETAS DROP  | !gg | !amuleto,840,2020-04-15T13:56:05Z,es
1197982801,41790550,Winghaven,516575,live,[DROPS ACTIVADOS] REVENTANDO LA CLOSED BETA DE VALORANT,827,2020-04-15T15:54:20Z,es
37556027696,63740412,Attrix,516575,live,[DROPS ENABLED] Anche oggi non Dropperete un caspita di niente  | !torneo !premi,823,2020-04-15T14:03:15Z,it
37554890896,101020771,repazmois,516575,live,Drops aktiv! Valorant Olga | !drops,823,2020-04-15T11:58:27Z,de
37554996256,56964879,TwoAngryGamersTV,516575,live,[DROPS ON] Fair & balanced average gameplay 🔥 | !prime | @2angrygamers ,802,2020-04-15T12:10:08Z,en
1197963185,35050215,Dom1nant1337,516575,live,XANTARESPEEK DOM1ZERA@dom1zaobleedem on Insta,782,2020-04-15T15:52:17Z,el
1197531233,58828681,pmleek,516575,live,Premade full casu ALEX Maniac AzoX WiPR,781,2020-04-15T15:05:55Z,fr
1196535185,50985620,Papaplatte,509658,live,spieleabend ~ @Papaplatte,15857,2020-04-15T13:12:08Z,de
1197897537,502776632,jstinLIVE,509658,live,LIVE - !prime,11425,2020-04-15T15:45:23Z,de
37557646656,50795214,Sardoche,509658,live,Sardoche - Venez m'aider à imaginer LA maison,11220,2020-04-15T16:27:18Z,fr
1197403793,143737983,Pimpeano,509658,live,Hoy 12 horitas amor || 312/350 !movistar || 📷 @Pimpeano,11083,2020-04-15T14:53:35Z,es
1198670257,40298003,HoneyMad,509658,live,джаст шатинг,8946,2020-04-15T16:58:23Z,ru
37556809344,32787655,Kitboga,509658,live,Trying To Get Scammed [Ep. 732],7571,2020-04-15T15:17:15Z,en
1198802609,39426641,Evelone192,509658,live,МАФИЯ ТУТ ,7360,2020-04-15T17:08:01Z,ru
37552574960,147337432,lestream,509658,live,"LE RéCAP @ home | featuring soucis de connexion, on s'excuse par avance | lestream",6740,2020-04-15T06:19:56Z,fr
1198718609,112619759,modestal,509658,live,"ЗДАРОВА МЕНЯ ЗАВУТ АНДРЕЙ,ВСТРЕЧАЕМ ДЕНЬ РОЖДЕНЬЯ СЕСТРЫ /МЕРЧ: https://modestal.shop",4287,2020-04-15T17:01:39Z,ru
37556698256,86403736,고차비,509658,live,고차비✿ 황혼에서 새벽까지,4074,2020-04-15T15:07:20Z,ko
37554821792,198461840,allkeyshop_tv,509658,live,24/7 Daily Game Deals / Giveaway ( Oculus RIFT S ),3631,2020-04-15T11:49:51Z,en
1196724113,73437396,Bonjwa,509658,live,Wartezimmer für Muttis Rede | Der Mittwoch mit Honor,3367,2020-04-15T13:35:36Z,de
37557408976,138287817,zoodasa,509658,live,좀비,3317,2020-04-15T16:07:49Z,ko
1198480481,121023163,dinablin,509658,live,ДИМА ЛИКС УЧИТ МЕНЯ ИГРАТЬ В КС ГО | МАФИЯ В 20:00,3210,2020-04-15T16:41:33Z,ru
1198314865,46780407,rewinside,509658,live,Reacts+ [GVMP] GTA RP mit Bernd Berger dem ECHTEN!,3186,2020-04-15T16:25:53Z,de
37553731184,25202416,蝦愛橘子,509658,live,🔞🈲【邪靈👻凶宅】嚇破膽😱➤『Visage』【FW🍊蝦愛橘子】,3181,2020-04-15T09:10:55Z,zh
1197241777,137907801,Dekarldent,509658,live,"Gottesfürchtig!
",2861,2020-04-15T14:35:08Z,de
1197569969,95603047,orangemorange,509658,live,Numero Uno der Brüderherzen !sub | !YFood [GVMP],2846,2020-04-15T15:09:53Z,de
1197270209,46021592,OfficialAndyPyro,509658,live,Törsätään,2357,2020-04-15T14:38:25Z,fi
1198705793,30977449,Sekiam,509658,live,PRIMER ENTRENAMIENTO DEL #TEAMPICINA CON FOLAGOR 📸 IG: @SekiamPKM,2277,2020-04-15T17:00:49Z,es
37557498080,103991968,김나성,509658,live,💀 트 💀,2179,2020-04-15T16:14:59Z,ko
37558089808,79769388,unsympathisch_tv,509658,live,Hi,2086,2020-04-15T17:00:12Z,de
37557269072,39885827,ItsSlikeR,509658,live,18x2x22221111333=,1907,2020-04-15T15:57:21Z,en
37558254736,447330144,HealthyGamer_GG,509658,live,Talking with an Incel (no jebait) | !supportus !discord,1867,2020-04-15T17:10:29Z,en
37557325904,58208096,jaycgee,509658,live,more lucius today | @jaycgeeofficial all socials | !runtime,1811,2020-04-15T16:01:21Z,en
1197616865,54988673,Paramaxil,509658,live,zapomniałem zmienić tytułu (niezła wtopka lol),1777,2020-04-15T15:14:41Z,pl
1198607985,76441880,HellYeahPlay,509658,live,"💉 КАРАНТИН ТУТ, ЗАХОДИ БЫСТРО 💉 GG.BET",1631,2020-04-15T16:53:24Z,ru
1197878945,132817946,panetty,509658,live,GESTIONE DELL'ANSIA w/ Tiztw (Laureato in Psicologia) e Matteo corradini dei The Pills !prime !sub !peroni ,1585,2020-04-15T15:43:20Z,it
37557117680,97123979,RevedTV,509658,live,🔴 mittwoch freunde! einiges geplant kommt rum,1510,2020-04-15T15:44:45Z,de
37557071904,97716686,Toqtir,509658,live,Zamanı Geldi...,1470,2020-04-15T15:40:46Z,tr
37558270416,25653002,IWillDominate,509658,live,The Crack Down Ep. 13 FT LS,1456,2020-04-15T17:11:32Z,en
1198751297,36954803,H2P_Gucio,509658,live,czilera utopia ,1453,2020-04-15T17:03:54Z,pl
37556249056,35876178,鹿兒,509658,live,Deer  | 痴線直播馬拉松 DAY2,1440,2020-04-15T14:24:59Z,zh
37556338912,143754803,헤징,509658,live,안뇽 ㅇㅅㅇ~,1428,2020-04-15T14:34:06Z,ko
37556569072,53292169,NebelNiek,509658,live,WEHE MERKEL SAGT DAS SCHULE IST,1387,2020-04-15T14:56:17Z,de
37555705248,249820319,thestockguy,509658,live,Stimulus checks arrive!  |  !Invest !Portfolio !sellout !newvid,1304,2020-04-15T13:30:21Z,en
37552893936,100438963,Ko0416,509658,live,[Ko] 4/15 快生日了,1289,2020-04-15T07:04:05Z,zh
1194999057,32184566,rxnexus,509658,live,Изумительный игрок gg.bet,1197,2020-04-15T08:53:33Z,ru
1196894769,168251674,Gavrilka,509658,live,Positive stream! Only a kind atmosphere!!! :),1123,2020-04-15T13:56:04Z,en
37556598016,271577896,Miekii,509658,live,NYC Bike Messenger,1109,2020-04-15T14:58:50Z,en
1197581857,136398715,Insize,509658,live,Хрэд Фонтор Шортер | Amazing FreeRP,1098,2020-04-15T15:11:02Z,ru
1198785713,403474131,JLWaliid,509658,live,JL Walid | (!walid !twitter !video !myprotein),1096,2020-04-15T17:06:40Z,fr
37554690448,275644615,마젠타_,509658,live,마젠타)란냥하세여 단발타입니다~1,1092,2020-04-15T11:32:07Z,ko
37552944336,17858826,小夜夜,509658,live,【Albis 小夜夜】4/15 好累~~,1089,2020-04-15T07:11:22Z,zh
1197438481,153794984,Vitality,509658,live," Ask avec Orange host by Marie Palot feat. Misutaaa, ZywOo et apEX",1028,2020-04-15T14:57:09Z,fr
37555576240,28990891,貝克,509658,live,JT Backstairs - 04/15 FF7,1019,2020-04-15T13:16:14Z,zh
37555477392,136382961,劉萱的萱,509658,live,"【劉萱】4/15 ID:螃蟹不要
",984,2020-04-15T13:05:18Z,zh
37554647968,130433306,케인,509658,live,[케인] 마무리리,958,2020-04-15T11:26:49Z,ko
37557740720,131912519,에렌디라,509658,live,짧방,944,2020-04-15T16:34:43Z,ko
37553612896,451374597,木棉花官方頻道,509658,live,鬼燈的冷徹S2(日語) 馬拉松連播 ,935,2020-04-15T08:52:31Z,zh
37558265984,143794475,DogukanAdal,509658,live,DROPLAR AÇIKKKK | !bağış !aboneol !discord,934,2020-04-15T17:11:13Z,tr
1195942577,209139976,PurpleBixi,509658,live,Dijital Mehdi Online / Ateşim Var,930,2020-04-15T11:53:58Z,tr
1196424849,65411398,Juice,509658,live,#CидимДома c Мишей Джусом | Карантин (day 19),907,2020-04-15T12:59:32Z,ru
1198037585,202491071,liinshii,509658,live,LIVE CHARYTATYWNY! | !g2a !insta !discord ,899,2020-04-15T15:59:31Z,pl
1198037969,497494474,SimplyBary,509658,live,e-lekcje- live charytatywny,883,2020-04-15T15:59:33Z,pl
1196147169,43334060,DieHahn,509658,live,Kochstream | Gefüllte Paprika zaubern !reishunger 🔥 !ankerkraut !reaction !insta #Werbung,878,2020-04-15T12:22:11Z,de
1198452945,219431490,JLAmaru,509658,live,JL Amaru - On fait une TIER LIST Animé (Twitter @EliasLeRetour) !anime !spoil !antispoil,861,2020-04-15T16:38:53Z,fr
1198259137,212009782,mrpierrecroce,509658,live,Le grand jeu de la chenille (feat: beaucoup de gens),825,2020-04-15T16:20:13Z,fr
1192309313,78626614,StereOnline,509658,live,RR! SORTEIO DIA 30 PRA GASTAR TODOS OS PONTOS!,824,2020-04-14T22:06:07Z,pt
37556633760,124786238,yagizkurtulus,509658,live,w/ Özgür Oğuzhan Yetkin'li Shot Yayını Happy24 !dc !bagis,808,2020-04-15T15:01:42Z,tr
1197181825,27751942,CmdKrieger,509658,live,ein Mann des Volkes,777,2020-04-15T14:28:19Z,de
37557698896,61974931,missypwns,509658,live,Happy Vibes only! uWu / Instagram & Twitter @Missypwns,776,2020-04-15T16:31:30Z,en
1196830961,89890241,BOBLEGOB,509658,live,"I🔞I BOBLEGOB : LIVE ANTI-CONFINEMENT // JOUR 26 // ANALYSE DU DISCOURS PRÉSIDENTIEL !
",763,2020-04-15T13:48:39Z,fr
1198041521,27122439,FlyGunCZ,509658,live,"15. 04. - 18:00 | 10H DRUNKSTREAM | PRODEJ NOVÉHO MERCHE | PÁTEK 13 V 19 HODIN, ALE KOSTÝM NEDORAZIL :( | SOUND ALERTY",760,2020-04-15T15:59:50Z,cs
1197229153,155011816,BaixadaRP,509658,live,"[+18] ""DE FÉRIAS COM BAIXADA"" - DIA 15 - EM BUSCA DO VERIFICADO - !DISCORD !LOJA !SOCIAIS",758,2020-04-15T14:33:36Z,pt
37553849696,118793867,TaKe,509658,live,N'abend N'abend mit Robin - One TaKe Day 27,721,2020-04-15T09:30:13Z,de
37552864160,7832442,RiffTrax,509658,live,"💜Binge-Watch with the MST3K guys: Mike Nelson, Kevin Murphy & Bill Corbett from Classic Mystery Science Theater 3000 Episodes. RiffTrax 💜",704,2020-04-15T07:00:08Z,en
37555558288,489234194,WallStreetBooyah,509658,live,"Oil sub $20, Futures red. Next Leg? 4/15/20",679,2020-04-15T13:14:11Z,en
1198756161,61243967,PainLivestream,509658,live,"Reacts, Warzone, Valorant PepegaAim ",652,2020-04-15T17:04:17Z,de
37557767328,182069350,GoneDoc,509658,live,RAJJ PRE SHOW | !join !rajj | TWITTER: @GoneDoc,628,2020-04-15T16:36:49Z,en
1197772465,62557718,ViktorZu,509658,live,"Смотрим обзоры Антона ""Патриарха"" Логвинова, потом играем в Broken Lines",612,2020-04-15T15:31:42Z,ru
37555468992,109193436,Niekbeats,509658,live,Fenster abdunkeln mit Lostbeats,612,2020-04-15T13:04:28Z,de
37557797136,137543315,GreatMoonAroma,509658,live,Meme review (VRC later,611,2020-04-15T16:39:09Z,ko
1198167217,183786127,Zaroide,509658,live,"BAZAROIDE#35 - Féfé (sa retraite OW) // A venir : Itw POKO, Itw TEEMO (accusé de triche sur OW), Itw Flippy (d'OW à VALORANT), OWL S10/S11",604,2020-04-15T16:11:24Z,fr
1196012497,218301998,B_U_L_O_C_H_K_A,509658,live,МЫ ТУТ ДЛЯ ТВОЕГО ХОРОШЕГО НАСТРОЕНИЯ GG.BET.!vk!instagram,573,2020-04-15T12:03:08Z,ru
1197469201,174560408,Zhmil,509658,live,"Нефтяная экономика, пропуска и новое обращение Президента РФ к печенегам (news-стрим Жмилевского) {Начало в 18:00 (мск)}",572,2020-04-15T15:00:06Z,ru
1198862977,170079505,LaChilenaBelu,509658,live,RUTINA DE ABDOMINALES (HOY ME MUDO) || ig: belenegri,569,2020-04-15T17:13:06Z,es
37557223792,236351638,jobjabch,509658,live,คุยไม่เก่งแต่อยากเล่นแอพนี้,541,2020-04-15T15:53:48Z,th
1197099073,95430698,Guerreiira,509658,live,PIVETA NA COZINHA EP. PIZZA DA VOVÓ!! - BAÚ E SKINS COM OS PONTOS GANHO NA TWITCH - AO VIVO! 💙 !insta !sub !pontos,515,2020-04-15T14:18:32Z,pt
